Site,Plot,Line,Date,Species,Total,Density
BEEF BASIN 2013,M3_1,4,11/17/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_1,4,11/17/2013,KRLA2,13,130000
BEEF BASIN 2013,M3_1,4,11/17/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_1,4,11/17/2013,MAFR3,0,0
BEEF BASIN 2013,M3_1,4,11/17/2013,PIED,0,0
BEEF BASIN 2013,M3_1,4,11/17/2013,PIED/D,0,0
BEEF BASIN 2013,M3_1,4,11/17/2013,SHRO,0,0
BEEF BASIN 2013,M3_1,4,11/17/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_1,4,11/17/2013,YUBA,0,0
BEEF BASIN 2013,M3_1,4,11/17/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,ARTR2,6,60000
BEEF BASIN 2013,M3_2,2,11/19/2013,ARTR2/D,19,190000
BEEF BASIN 2013,M3_2,2,11/19/2013,ATCA2,1,10000
BEEF BASIN 2013,M3_2,2,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,CHVI8,1,10000
BEEF BASIN 2013,M3_2,2,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,JUOS,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,PIED,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,SHRO,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,SYOR,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,YUBA,0,0
BEEF BASIN 2013,M3_2,2,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,ARTR2,6,60000
BEEF BASIN 2013,M3_2,3,11/19/2013,ARTR2/D,15,150000
BEEF BASIN 2013,M3_2,3,11/19/2013,ATCA2,1,10000
BEEF BASIN 2013,M3_2,3,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,CHVI8,12,120000
BEEF BASIN 2013,M3_2,3,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,JUOS,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,PIED,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,SHRO,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,SYOR,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,YUBA,0,0
BEEF BASIN 2013,M3_2,3,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,ARTR2,2,20000
BEEF BASIN 2013,M3_2,4,11/19/2013,ARTR2/D,13,130000
BEEF BASIN 2013,M3_2,4,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,CHVI8,12,120000
BEEF BASIN 2013,M3_2,4,11/19/2013,CHVI8/D,1,10000
BEEF BASIN 2013,M3_2,4,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,JUOS,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,PIED,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,SHRO,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,SYOR,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,YUBA,0,0
BEEF BASIN 2013,M3_2,4,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,ARTR2,4,40000
BEEF BASIN 2013,M3_3,2,11/19/2013,ARTR2/D,4,40000
BEEF BASIN 2013,M3_3,2,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,ATCA2/D,1,10000
BEEF BASIN 2013,M3_3,2,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,CHNAA3,1,10000
BEEF BASIN 2013,M3_3,2,11/19/2013,CHVI8,17,170000
BEEF BASIN 2013,M3_3,2,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,JUOS,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,KRLA2,5,50000
BEEF BASIN 2013,M3_3,2,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,PIED,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,SHRO,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,SYOR,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,YUBA,0,0
BEEF BASIN 2013,M3_3,2,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,ARTR2,1,10000
BEEF BASIN 2013,M3_3,3,11/19/2013,ARTR2/D,22,220000
BEEF BASIN 2013,M3_3,3,11/19/2013,ATCA2,1,10000
BEEF BASIN 2013,M3_3,3,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,CHVI8,15,150000
BEEF BASIN 2013,M3_3,3,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,JUOS,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,KRLA2,1,10000
BEEF BASIN 2013,M3_3,3,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,PIED,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,SHRO,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,SYOR,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,YUBA,0,0
BEEF BASIN 2013,M3_3,3,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,ARTR2,1,10000
BEEF BASIN 2013,M3_3,4,11/19/2013,ARTR2/D,4,40000
BEEF BASIN 2013,M3_3,4,11/19/2013,ATCA2,1,10000
BEEF BASIN 2013,M3_3,4,11/19/2013,ATCA2/D,1,10000
BEEF BASIN 2013,M3_3,4,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,CHVI8,28,280000
BEEF BASIN 2013,M3_3,4,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,JUOS,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,PIED,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,SHRO,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,SYOR,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,YUBA,0,0
BEEF BASIN 2013,M3_3,4,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,ARTR2,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,ARTR2/D,26,260000
BEEF BASIN 2013,M3_5,2,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,CHVI8,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,CHVI8/D,1,10000
BEEF BASIN 2013,M3_5,2,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,JUOS,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,PIED,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,SHRO,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,SYOR,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,YUBA,0,0
BEEF BASIN 2013,M3_5,2,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,ARTR2,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,ARTR2/D,31,310000
BEEF BASIN 2013,M3_5,3,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,CHVI8,1,10000
BEEF BASIN 2013,M3_5,3,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,JUOS,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,PIED,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,SHRO,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,SYOR,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,YUBA,0,0
BEEF BASIN 2013,M3_5,3,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,ARTR2,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,ARTR2/D,23,230000
BEEF BASIN 2013,M3_5,4,11/19/2013,ATCA2,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,CHVI8,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,JUOS,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,KRLA2,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,MAFR3,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,MAFR3/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,PIED,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,PIED/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,SHRO,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,SHRO/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,SYOR,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,SYOR/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,SYOR2,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,SYOR2/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,YUAN2,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,YUAN2/D,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,YUBA,0,0
BEEF BASIN 2013,M3_5,4,11/19/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,ARTR2,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,ARTR2/D,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,ATCA2,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,CHVI,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,CHVI/D,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,CHVI8,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,EPVI,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,JUOS,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,KRLA2,7,70000
BEEF BASIN 2013,M3_7,2,11/17/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,MAFR3,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,PIED,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,PIED/D,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,YUBA,0,0
BEEF BASIN 2013,M3_7,2,11/17/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,ARTR2,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,ARTR2/D,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,ATCA2,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,CHNAA3,1,10000
BEEF BASIN 2013,M3_7,3,11/17/2013,CHVI,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,CHVI/D,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,CHVI8,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,EPVI,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,JUOS,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,KRLA2,1,10000
BEEF BASIN 2013,M3_7,3,11/17/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,MAFR3,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,PIED,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,PIED/D,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,YUBA,0,0
BEEF BASIN 2013,M3_7,3,11/17/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,ARTR2,2,20000
BEEF BASIN 2013,M3_7,4,11/17/2013,ARTR2/D,1,10000
BEEF BASIN 2013,M3_7,4,11/17/2013,ATCA2,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,CHNAA3,1,10000
BEEF BASIN 2013,M3_7,4,11/17/2013,CHVI,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,CHVI/D,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,CHVI8,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,EPVI,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,EPVI/D,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,JUOS,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,JUOS/D,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,KRLA2,15,150000
BEEF BASIN 2013,M3_7,4,11/17/2013,KRLA2/D,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,MAFR3,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,PIED,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,PIED/D,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,YUBA,0,0
BEEF BASIN 2013,M3_7,4,11/17/2013,YUBA/D,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,AMUT,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,AMUT/D,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,ARTR2,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,ARTR2/D,14,140000
BEEF BASIN 2013,M3_8,2,11/19/2013,ATCA2,11,110000
BEEF BASIN 2013,M3_8,2,11/19/2013,ATCA2/D,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,CEMO,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,CEMO2,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,CEMO2/D,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,CHNAA3,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,CHVI8,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,CHVI8/D,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,CRAN4,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,EPVI,0,0
BEEF BASIN 2013,M3_8,2,11/19/2013,EPVI/D,0,0
