Site,Plot,Line,Indicator,1st Hit N,1st Hit Avg,Any Hit N,Any Hit Avg
BEEF BASIN 2013,M4_3,1,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,BOGR,23,0.383,27,0.450
BEEF BASIN 2013,M4_3,1,BOGR/D,2,0.033,2,0.033
BEEF BASIN 2013,M4_3,1,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,HECO26,12,0.200,12,0.200
BEEF BASIN 2013,M4_3,1,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,OPPO,0,0.000,1,0.017
BEEF BASIN 2013,M4_3,1,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,SPCR,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,1,Total Foliar,38,0.633,38,0.633
BEEF BASIN 2013,M4_3,1,Total Litter,17,0.283,0,0.000
BEEF BASIN 2013,M4_3,2,Bare Soil,3,0.050,,
BEEF BASIN 2013,M4_3,2,ACHY,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,2,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,AMID,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,ARTR2/D,2,0.033,2,0.033
BEEF BASIN 2013,M4_3,2,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,ATCA2,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,2,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,BOGR,21,0.350,25,0.417
BEEF BASIN 2013,M4_3,2,BOGR/D,2,0.033,2,0.033
BEEF BASIN 2013,M4_3,2,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,CHVI8,2,0.033,2,0.033
BEEF BASIN 2013,M4_3,2,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,ECCOC,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,2,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,GUSA,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,2,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,HECO26,12,0.200,15,0.250
BEEF BASIN 2013,M4_3,2,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,SPCR,3,0.050,4,0.067
BEEF BASIN 2013,M4_3,2,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,2,Total Foliar,46,0.767,46,0.767
BEEF BASIN 2013,M4_3,2,Total Litter,11,0.183,0,0.000
BEEF BASIN 2013,M4_3,3,Bare Soil,4,0.067,,
BEEF BASIN 2013,M4_3,3,ACHY,2,0.033,2,0.033
BEEF BASIN 2013,M4_3,3,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,AMID,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ARTR2/D,0,0.000,1,0.017
BEEF BASIN 2013,M4_3,3,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,BOGR,20,0.333,26,0.433
BEEF BASIN 2013,M4_3,3,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,CHVI/DP,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,3,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,GUSA,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,3,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,HECO26,16,0.267,17,0.283
BEEF BASIN 2013,M4_3,3,HECO26/D,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,3,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,SPCR,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,3,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,3,Total Foliar,42,0.700,42,0.700
BEEF BASIN 2013,M4_3,3,Total Litter,16,0.267,0,0.000
BEEF BASIN 2013,M4_3,4,Bare Soil,6,0.100,,
BEEF BASIN 2013,M4_3,4,ACHY,2,0.033,2,0.033
BEEF BASIN 2013,M4_3,4,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,AMID,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,BOGR,26,0.433,30,0.500
BEEF BASIN 2013,M4_3,4,BOGR/D,0,0.000,1,0.017
BEEF BASIN 2013,M4_3,4,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,EPVI,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,4,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,GUSA,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,4,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,HECO26,9,0.150,9,0.150
BEEF BASIN 2013,M4_3,4,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,OPPO,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,4,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,SPCR,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,4,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,4,Total Foliar,41,0.683,41,0.683
BEEF BASIN 2013,M4_3,4,Total Litter,20,0.333,0,0.000
BEEF BASIN 2013,M4_3,5,Bare Soil,7,0.117,,
BEEF BASIN 2013,M4_3,5,ACHY,1,0.017,3,0.050
BEEF BASIN 2013,M4_3,5,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,AMID,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ARTR2/D,9,0.150,9,0.150
BEEF BASIN 2013,M4_3,5,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,BOGR,17,0.283,19,0.317
BEEF BASIN 2013,M4_3,5,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,5,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,CHVI8,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,5,CHVI8/D,0,0.000,1,0.017
BEEF BASIN 2013,M4_3,5,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,GUSA,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,5,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,HECO26,5,0.083,7,0.117
BEEF BASIN 2013,M4_3,5,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,SPCR,7,0.117,8,0.133
BEEF BASIN 2013,M4_3,5,SPCR/D,1,0.017,1,0.017
BEEF BASIN 2013,M4_3,5,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M4_3,5,Total Foliar,43,0.717,43,0.717
BEEF BASIN 2013,M4_3,5,Total Litter,18,0.300,0,0.000
BEEF BASIN 2013,M4_4,1,Bare Soil,13,0.217,,
BEEF BASIN 2013,M4_4,1,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,AMID,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,BOGR,24,0.400,25,0.417
BEEF BASIN 2013,M4_4,1,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,M4_4,1,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,CLLU2,1,0.017,1,0.017
BEEF BASIN 2013,M4_4,1,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,HECO26,3,0.050,4,0.067
BEEF BASIN 2013,M4_4,1,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,OPPO,2,0.033,2,0.033
BEEF BASIN 2013,M4_4,1,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,SPCR,5,0.083,5,0.083
BEEF BASIN 2013,M4_4,1,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,1,Total Foliar,36,0.600,36,0.600
BEEF BASIN 2013,M4_4,1,Total Litter,10,0.167,0,0.000
BEEF BASIN 2013,M4_4,2,Bare Soil,13,0.217,,
BEEF BASIN 2013,M4_4,2,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,AMID,1,0.017,1,0.017
BEEF BASIN 2013,M4_4,2,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,BOGR,18,0.300,21,0.350
BEEF BASIN 2013,M4_4,2,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,CLLU2,1,0.017,1,0.017
BEEF BASIN 2013,M4_4,2,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M4_4,2,HECO26,4,0.067,4,0.067
BEEF BASIN 2013,M4_4,2,HECO26/D,0,0.000,0,0.000
