Site,Plot,Line,Date,Quadrat,SpeciesCode,SubQuadSize,SubQuadSizeUOM,AreaInHectares,ClassAtotal,ClassBtotal,ClassCtotal,ClassDtotal,ClassEtotal,ClassFtotal,ClassGtotal,ClassHtotal,ClassItotal,ClassADensity,ClassBDensity,ClassCDensity,ClassDDensity,ClassEDensity,ClassFDensity,ClassGDensity,ClassHDensity,ClassIDensity
BEEF BASIN 2013,M1_7,3,9/20/2013,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,EPVI/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,JUOS,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,PIED,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,PIED/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,SHRO,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,SHRO/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,YUBA,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,3,9/20/2013,1,YUBA/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,AMUT,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,ARTR2,1,sq m,0.0001,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,ATCA2,1,sq m,0.0001,0,0,6,12,4,0,0,0,0,0,0,60000,120000,40000,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,ATCA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,CHVI8,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,CRAN4,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,EPVI/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,JUOS,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,PIED,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,PIED/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,SHRO,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,SHRO/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,YUBA,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_7,4,9/20/2013,1,YUBA/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,AMUT,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,ATCA2,1,sq m,0.0001,0,0,18,1,1,0,0,0,0,0,0,180000,10000,10000,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,ATCA2/D,1,sq m,0.0001,0,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,CEMO2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,CHNAA3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,CHVI8,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,CRAN4,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,EPVI/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,JUOS,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,MAFR3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,PIED,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,PIED/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,SHRO,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,SHRO/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,YUAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,YUAN2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,YUBA,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,2,11/19/2013,1,YUBA/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,AMUT,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,ATCA2,1,sq m,0.0001,3,1,10,3,0,0,0,0,0,30000,10000,100000,30000,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,ATCA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,CEMO2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,CHNAA3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,CHVI8,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,CRAN4,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,EPVI/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,JUOS,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,MAFR3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,PIED,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,PIED/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,SHRO,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,SHRO/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,YUAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,YUAN2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,YUBA,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,3,11/19/2013,1,YUBA/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,AMUT,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,ARTR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,ARTR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,ATCA2,1,sq m,0.0001,8,0,18,5,0,0,0,0,0,80000,0,180000,50000,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,ATCA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,CEMO2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,CHNAA3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,CHVI8,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,CRAN4,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,EPVI/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,JUOS,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,KRLA2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,MAFR3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,PIED,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,PIED/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,SHRO,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,SHRO/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,YUAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,YUAN2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,YUBA,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M1_8,4,11/19/2013,1,YUBA/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,AMUT,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,AMUT/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,ARTR2,1,sq m,0.0001,0,0,6,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,ARTR2/D,1,sq m,0.0001,0,5,10,0,0,0,0,0,0,0,50000,100000,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,ATCA2,1,sq m,0.0001,0,0,1,1,1,0,0,0,0,0,0,10000,10000,10000,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,ATCA2/D,1,sq m,0.0001,0,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,CEMO2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,CEMO2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,CHNAA3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,CHVI8,1,sq m,0.0001,2,0,3,0,0,0,0,0,0,20000,0,30000,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,CHVI8/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,CRAN4,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,EPVI,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,EPVI/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,JUOS,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,JUOS/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,KRLA2,1,sq m,0.0001,0,0,1,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,KRLA2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,MAFR3,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,MAFR3/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,PIED,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,PIED/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,SHRO,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,SHRO/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,SYOR2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,SYOR2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,YUAN2,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEEF BASIN 2013,M2_1,2,11/19/2013,1,YUAN2/D,1,sq m,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
