Plot,Line,SpeciesCode,ClassAtotal,ClassBtotal,ClassCtotal,ClassDtotal,ClassEtotal
IL4_5,2,CHVI8/D,0,0,0,0,0
IL4_5,2,CHVI8/D,0,0,0,0,0
IL4_5,2,EPVI,0,0,0,0,0
IL4_5,2,EPVI/D,0,0,0,0,0
IL4_5,2,JUOS,0,0,0,0,0
IL4_5,2,JUOS/D,0,0,0,0,0
IL4_5,2,KRLA2,10,0,18,0,0
IL4_5,2,KRLA2/D,0,0,0,0,0
IL4_5,2,MAFR3,0,0,0,0,0
IL4_5,2,PIED,0,0,0,0,0
IL4_5,2,PIED/D,0,0,0,0,0
IL4_5,2,YUBA,0,0,0,0,0
IL4_5,2,YUBA/D,0,0,0,0,0
IL4_5,3,ARTR2,0,1,1,0,0
IL4_5,3,ARTR2/D,0,0,2,0,0
IL4_5,3,ATCA2,0,0,0,2,0
IL4_5,3,ATCA2/D,0,0,0,0,0
IL4_5,3,CHVI8,0,0,4,0,0
IL4_5,3,CHVI8,0,0,0,0,0
IL4_5,3,CHVI8/D,0,0,0,0,0
IL4_5,3,CHVI8/D,0,0,0,0,0
IL4_5,3,EPVI,0,0,0,0,0
IL4_5,3,EPVI/D,0,0,0,0,0
IL4_5,3,JUOS,0,0,0,0,0
IL4_5,3,JUOS/D,0,0,0,0,0
IL4_5,3,KRLA2,2,3,21,0,0
IL4_5,3,KRLA2/D,0,0,0,0,0
IL4_5,3,MAFR3,0,0,0,0,0
IL4_5,3,PIED,0,0,0,0,0
IL4_5,3,PIED/D,0,0,0,0,0
IL4_5,3,YUBA,0,0,0,0,0
IL4_5,3,YUBA/D,0,0,0,0,0
IL4_5,4,ARTR2,1,1,3,0,0
IL4_5,4,ARTR2/D,0,3,1,0,0
IL4_5,4,ATCA2,0,0,0,2,1
IL4_5,4,ATCA2/D,0,0,0,0,0
IL4_5,4,CHVI8,0,0,7,2,0
IL4_5,4,CHVI8,0,0,0,0,0
IL4_5,4,CHVI8/D,0,0,0,0,0
IL4_5,4,CHVI8/D,0,0,0,0,0
IL4_5,4,EPVI,0,0,0,0,0
IL4_5,4,EPVI/D,0,0,0,0,0
IL4_5,4,JUOS,0,0,0,0,0
IL4_5,4,JUOS/D,0,0,0,0,0
IL4_5,4,KRLA2,1,0,10,0,0
IL4_5,4,KRLA2/D,0,0,0,0,0
IL4_5,4,MAFR3,0,0,0,0,0
IL4_5,4,PIED,0,0,0,0,0
IL4_5,4,PIED/D,0,0,0,0,0
IL4_5,4,YUBA,0,0,0,0,0
IL4_5,4,YUBA/D,0,0,0,0,0
IL4_7,2,AMUT,0,0,0,0,0
IL4_7,2,AMUT/D,0,0,0,0,0
IL4_7,2,ARTR2,0,0,0,0,0
IL4_7,2,ARTR2/D,0,3,13,1,0
IL4_7,2,ATCA2,0,0,2,1,1
IL4_7,2,ATCA2/D,0,0,1,0,0
IL4_7,2,CEMO2,0,0,0,0,0
IL4_7,2,CEMO2,0,0,0,0,0
IL4_7,2,CEMO2/D,0,0,0,0,0
IL4_7,2,CHNAA3,0,0,0,0,0
IL4_7,2,CHVI8,0,0,0,0,0
IL4_7,2,CHVI8/D,0,0,0,0,0
IL4_7,2,CRAN4,0,0,0,0,0
IL4_7,2,EPVI,0,0,0,0,0
IL4_7,2,EPVI/D,0,0,0,0,0
IL4_7,2,JUOS,0,0,0,0,0
IL4_7,2,JUOS/D,0,0,0,0,0
IL4_7,2,KRLA2,0,0,0,0,0
IL4_7,2,KRLA2/D,0,0,0,0,0
IL4_7,2,MAFR3,0,0,0,0,0
IL4_7,2,MAFR3/D,0,0,0,0,0
IL4_7,2,PIED,0,0,0,0,0
IL4_7,2,PIED/D,0,0,0,0,0
IL4_7,2,SHRO,0,0,0,0,0
IL4_7,2,SHRO/D,0,0,0,0,0
IL4_7,2,SYOR,0,0,0,0,0
IL4_7,2,SYOR/D,0,0,0,0,0
IL4_7,2,SYOR,0,0,0,0,0
IL4_7,2,SYOR/D,0,0,0,0,0
IL4_7,2,YUAN2,0,0,0,0,0
IL4_7,2,YUAN2/D,0,0,0,0,0
IL4_7,2,YUBA,0,0,0,0,0
IL4_7,2,YUBA/D,0,0,0,0,0
IL4_7,3,AMUT,0,0,0,0,0
IL4_7,3,AMUT/D,0,0,0,0,0
IL4_7,3,ARTR2,0,0,0,0,0
IL4_7,3,ARTR2/D,0,6,13,3,0
IL4_7,3,ATCA2,0,0,3,0,0
IL4_7,3,ATCA2/D,0,0,0,0,0
IL4_7,3,CEMO2,0,0,0,0,0
IL4_7,3,CEMO2,0,0,0,0,0
IL4_7,3,CEMO2/D,0,0,0,0,0
IL4_7,3,CHNAA3,0,0,0,0,0
IL4_7,3,CHVI8,0,0,0,0,0
IL4_7,3,CHVI8/D,0,0,0,0,0
IL4_7,3,CRAN4,0,0,0,0,0
IL4_7,3,EPVI,0,0,0,0,0
IL4_7,3,EPVI/D,0,0,0,0,0
IL4_7,3,JUOS,0,0,0,0,0
IL4_7,3,JUOS/D,0,0,0,0,0
IL4_7,3,KRLA2,0,0,0,0,0
IL4_7,3,KRLA2/D,0,0,0,0,0
IL4_7,3,MAFR3,0,0,0,0,0
IL4_7,3,MAFR3/D,0,0,0,0,0
IL4_7,3,PIED,0,0,0,0,0
IL4_7,3,PIED/D,0,0,0,0,0
IL4_7,3,SHRO,0,0,0,0,0
IL4_7,3,SHRO/D,0,0,0,0,0
IL4_7,3,SYOR,0,0,0,0,0
IL4_7,3,SYOR/D,0,0,0,0,0
IL4_7,3,SYOR,0,0,0,0,0
IL4_7,3,SYOR/D,0,0,0,0,0
IL4_7,3,YUAN2,0,0,0,0,0
IL4_7,3,YUAN2/D,0,0,0,0,0
IL4_7,3,YUBA,0,0,0,0,0
IL4_7,3,YUBA/D,0,0,0,0,0
IL4_7,4,AMUT,0,0,0,0,0
IL4_7,4,AMUT/D,0,0,0,0,0
IL4_7,4,ARTR2,0,0,0,0,0
IL4_7,4,ARTR2/D,0,2,8,3,0
IL4_7,4,ATCA2,0,0,4,5,1
IL4_7,4,ATCA2/D,0,0,0,0,0
IL4_7,4,CEMO2,0,0,0,0,0
IL4_7,4,CEMO2,0,0,0,0,0
IL4_7,4,CEMO2/D,0,0,0,0,0
IL4_7,4,CHNAA3,0,0,0,0,0
IL4_7,4,CHVI8,0,0,1,0,0
IL4_7,4,CHVI8/D,0,0,0,0,0
IL4_7,4,CRAN4,0,0,0,0,0
IL4_7,4,EPVI,0,0,0,0,0
IL4_7,4,EPVI/D,0,0,0,0,0
IL4_7,4,JUOS,0,0,0,0,0
IL4_7,4,JUOS/D,0,0,0,0,0
IL4_7,4,KRLA2,0,0,0,0,0
IL4_7,4,KRLA2/D,0,0,0,0,0
IL4_7,4,MAFR3,0,0,0,0,0
IL4_7,4,MAFR3/D,0,0,0,0,0
IL4_7,4,PIED,0,0,0,0,0
IL4_7,4,PIED/D,0,0,0,0,0
IL4_7,4,SHRO,0,0,0,0,0
IL4_7,4,SHRO/D,0,0,0,0,0
IL4_7,4,SYOR,0,0,0,0,0
IL4_7,4,SYOR/D,0,0,0,0,0
IL4_7,4,SYOR,0,0,0,0,0
IL4_7,4,SYOR/D,0,0,0,0,0
IL4_7,4,YUAN2,0,0,0,0,0
IL4_7,4,YUAN2/D,0,0,0,0,0
IL4_7,4,YUBA,0,0,0,0,0
IL4_7,4,YUBA/D,0,0,0,0,0
IL4_8,2,AMUT,0,0,0,0,0
IL4_8,2,ARTR2,5,1,9,0,0
IL4_8,2,ARTR2/D,0,0,0,0,0
IL4_8,2,ATCA2,0,0,0,0,0
IL4_8,2,ATCA2/D,0,0,0,0,0
IL4_8,2,CEMO2,0,0,0,0,0
IL4_8,2,CHNAA3,0,0,0,0,0
IL4_8,2,CHNAA3/D,0,0,0,0,0
IL4_8,2,CHVI8,0,0,0,0,0
IL4_8,2,CHVI8/D,0,0,0,0,0
IL4_8,2,CRAN4,0,0,0,0,0
IL4_8,2,EPVI,0,0,0,0,0
IL4_8,2,EPVI/D,0,0,0,0,0
IL4_8,2,JUOS,0,0,0,0,0
IL4_8,2,JUOS/D,0,0,0,0,0
IL4_8,2,KRLA2,0,0,0,0,0
IL4_8,2,KRLA2/D,0,0,0,0,0
IL4_8,2,MAFR3,0,0,0,0,0
IL4_8,2,PIED,0,0,0,1,1
IL4_8,2,PIED/D,0,0,0,0,1
IL4_8,2,SHRO,0,0,0,0,0
IL4_8,2,SHRO/D,0,0,0,0,0
IL4_8,2,SYOR,0,0,0,0,0
IL4_8,2,SYOR/D,0,0,0,0,0
IL4_8,2,YUAN2,0,2,0,0,0
IL4_8,2,YUAN2/D,0,0,2,2,0
IL4_8,2,YUBA,0,0,0,0,0
IL4_8,2,YUBA/D,0,0,0,0,0
IL4_8,3,AMUT,0,0,0,0,0
IL4_8,3,ARTR2,10,1,8,0,0
IL4_8,3,ARTR2/D,0,4,1,0,0
IL4_8,3,ATCA2,0,0,0,0,0
IL4_8,3,ATCA2/D,0,0,0,0,0
IL4_8,3,CEMO2,0,0,0,0,0
IL4_8,3,CHNAA3,0,0,0,0,0
IL4_8,3,CHNAA3/D,0,0,0,0,0
IL4_8,3,CHVI8,0,0,0,0,0
IL4_8,3,CHVI8/D,0,0,0,0,0
IL4_8,3,CRAN4,0,0,0,0,0
IL4_8,3,EPVI,0,0,0,0,0
IL4_8,3,EPVI/D,0,0,0,0,0
IL4_8,3,JUOS,0,0,0,0,0
IL4_8,3,JUOS/D,0,0,0,0,0
IL4_8,3,KRLA2,0,0,0,0,0
IL4_8,3,KRLA2/D,0,0,0,0,0
IL4_8,3,MAFR3,0,0,0,0,0
IL4_8,3,PIED,0,0,1,0,1
IL4_8,3,PIED/D,0,0,0,0,0
IL4_8,3,SHRO,0,0,0,0,0
IL4_8,3,SHRO/D,0,0,0,0,0
IL4_8,3,SYOR,0,0,0,0,0
IL4_8,3,SYOR/D,0,0,0,0,0
IL4_8,3,YUAN2,0,0,0,0,0
IL4_8,3,YUAN2/D,0,0,0,0,0
IL4_8,3,YUBA,0,0,0,0,0
IL4_8,3,YUBA/D,0,0,0,0,0
IL4_8,4,AMUT,0,0,0,0,0
IL4_8,4,ARTR2,15,3,16,0,0
IL4_8,4,ARTR2/D,0,2,3,0,0
IL4_8,4,ATCA2,0,0,0,0,0
IL4_8,4,ATCA2/D,0,0,0,0,0
IL4_8,4,CEMO2,0,0,0,0,0
IL4_8,4,CHNAA3,0,0,0,0,0
IL4_8,4,CHNAA3/D,0,0,0,0,0
IL4_8,4,CHVI8,0,0,0,0,0
IL4_8,4,CHVI8/D,0,0,0,0,0
IL4_8,4,CRAN4,0,0,0,0,0
IL4_8,4,EPVI,0,0,0,0,0
IL4_8,4,EPVI/D,0,0,0,0,0
IL4_8,4,JUOS,0,0,0,0,0
IL4_8,4,JUOS/D,0,0,0,0,0
IL4_8,4,KRLA2,0,0,0,0,0
IL4_8,4,KRLA2/D,0,0,0,0,0
IL4_8,4,MAFR3,0,0,0,0,0
IL4_8,4,PIED,0,0,2,1,0
IL4_8,4,PIED/D,0,0,0,0,0
IL4_8,4,SHRO,0,0,0,0,0
IL4_8,4,SHRO/D,0,0,0,0,0
IL4_8,4,SYOR,0,0,0,0,0
IL4_8,4,SYOR/D,0,0,0,0,0
IL4_8,4,YUAN2,0,0,0,0,0
IL4_8,4,YUAN2/D,0,0,0,0,0
IL4_8,4,YUBA,0,0,0,0,0
IL4_8,4,YUBA/D,0,0,0,0,0
IL4_9,2,AMUT,0,0,0,0,0
IL4_9,2,ARTR2,0,0,2,0,0
IL4_9,2,ARTR2/D,0,4,7,0,0
IL4_9,2,ATCA2,0,0,0,0,0
IL4_9,2,ATCA2/D,0,0,0,0,0
IL4_9,2,CEMO2,0,0,0,0,0
IL4_9,2,CHVI8,0,0,0,0,0
IL4_9,2,CHVI8/D,0,0,0,0,0
IL4_9,2,CRAN4,0,0,0,0,0
IL4_9,2,EPVI,0,0,0,0,0
IL4_9,2,EPVI/D,0,0,0,0,0
IL4_9,2,JUOS,0,0,0,0,0
IL4_9,2,JUOS/D,0,0,0,0,0
IL4_9,2,KRLA2,0,0,1,0,0
IL4_9,2,KRLA2/D,0,0,0,0,0
IL4_9,2,MAFR3,0,0,0,0,0
IL4_9,2,PIED,0,0,0,0,0
IL4_9,2,PIED/D,0,0,0,0,0
IL4_9,2,SHRO,0,0,0,0,0
IL4_9,2,SHRO/D,0,0,0,0,0
IL4_9,2,SYOR,0,0,0,0,0
IL4_9,2,SYOR/D,0,0,0,0,0
IL4_9,2,YUBA,0,0,0,0,0
IL4_9,2,YUBA/D,0,0,0,0,0
IL4_9,3,AMUT,0,0,0,0,0
IL4_9,3,ARTR2,0,0,0,0,0
IL4_9,3,ARTR2/D,0,4,11,0,0
IL4_9,3,ATCA2,0,0,1,0,0
IL4_9,3,ATCA2/D,0,0,0,0,0
IL4_9,3,CEMO2,0,0,0,0,0
IL4_9,3,CHVI8,0,0,0,0,0
IL4_9,3,CHVI8/D,0,0,0,0,0
IL4_9,3,CRAN4,0,0,0,0,0
IL4_9,3,EPVI,0,0,0,0,0
IL4_9,3,EPVI/D,0,0,0,0,0
IL4_9,3,JUOS,0,0,0,0,0
IL4_9,3,JUOS/D,0,0,0,0,0
IL4_9,3,KRLA2,0,0,0,0,0
IL4_9,3,KRLA2/D,0,0,0,0,0
IL4_9,3,MAFR3,0,0,0,0,0
IL4_9,3,PIED,0,0,0,0,0
IL4_9,3,PIED/D,0,0,0,0,0
IL4_9,3,SHRO,0,0,0,0,0
IL4_9,3,SHRO/D,0,0,0,0,0
IL4_9,3,SYOR,0,0,0,0,0
IL4_9,3,SYOR/D,0,0,0,0,0
IL4_9,3,YUBA,0,0,0,0,0
IL4_9,3,YUBA/D,0,0,0,0,0
IL4_9,4,AMUT,0,0,0,0,0
IL4_9,4,ARTR2,0,0,0,0,0
IL4_9,4,ARTR2/D,0,9,5,0,0
IL4_9,4,ATCA2,0,0,0,1,0
IL4_9,4,ATCA2/D,0,0,0,0,0
IL4_9,4,CEMO2,0,0,0,0,0
IL4_9,4,CHVI8,0,0,0,0,0
IL4_9,4,CHVI8/D,0,0,0,0,0
IL4_9,4,CRAN4,0,0,0,0,0
IL4_9,4,EPVI,0,0,0,0,0
IL4_9,4,EPVI/D,0,0,0,0,0
IL4_9,4,JUOS,0,0,0,0,0
IL4_9,4,JUOS/D,0,0,0,0,0
IL4_9,4,KRLA2,0,0,0,0,0
IL4_9,4,KRLA2/D,0,0,0,0,0
IL4_9,4,MAFR3,0,0,0,0,0
IL4_9,4,PIED,0,0,0,0,0
IL4_9,4,PIED/D,0,0,0,0,0
IL4_9,4,SHRO,0,0,0,0,0
IL4_9,4,SHRO/D,0,0,0,0,0
IL4_9,4,SYOR,0,0,0,0,0
IL4_9,4,SYOR/D,0,0,0,0,0
IL4_9,4,YUBA,0,0,0,0,0
IL4_9,4,YUBA/D,0,0,0,0,0
M1_1,2,ARTR2,0,0,0,2,1
M1_1,2,ARTR2,0,0,0,0,0
M1_1,2,ARTR2/D,0,0,0,0,0
M1_1,2,ATCA2,0,0,0,1,0
M1_1,2,ATCA2/D,0,0,0,0,0
M1_1,2,CHNAA3,0,0,0,0,0
M1_1,2,CHVI8,0,0,0,0,0
M1_1,2,CHVI8/D,0,0,0,0,0
M1_1,2,EPVI,0,0,0,0,0
M1_1,2,EPVI/D,0,0,0,0,0
M1_1,2,JUOS,0,0,0,0,0
M1_1,2,JUOS/D,0,0,0,0,0
M1_1,2,KRLA2,28,0,11,0,0
M1_1,2,KRLA2/D,0,0,0,0,0
M1_1,2,PIED,0,0,0,0,0
M1_1,2,PIED/D,0,0,0,0,0
M1_1,2,YUBA,0,0,0,0,0
M1_1,2,YUBA/D,0,0,0,0,0
M1_1,3,ARTR2,0,0,3,0,0
M1_1,3,ARTR2,0,0,0,0,0
M1_1,3,ARTR2/D,0,0,0,0,0
M1_1,3,ATCA2,0,0,0,2,1
M1_1,3,ATCA2/D,0,0,0,0,0
M1_1,3,CHNAA3,0,0,0,0,0
M1_1,3,CHVI8,0,0,0,0,0
M1_1,3,CHVI8/D,0,0,0,0,0
M1_1,3,EPVI,0,0,0,0,0
M1_1,3,EPVI/D,0,0,0,0,0
M1_1,3,JUOS,0,0,0,0,0
M1_1,3,JUOS/D,0,0,0,0,0
M1_1,3,KRLA2,29,0,17,0,0
M1_1,3,KRLA2/D,0,0,0,0,0
M1_1,3,PIED,0,0,0,0,0
M1_1,3,PIED/D,0,0,0,0,0
M1_1,3,YUBA,0,0,0,0,0
M1_1,3,YUBA/D,0,0,0,0,0
M1_1,4,ARTR2,0,0,1,0,0
M1_1,4,ARTR2,0,0,0,0,0
M1_1,4,ARTR2/D,0,0,0,0,0
M1_1,4,ATCA2,0,0,0,7,1
M1_1,4,ATCA2/D,0,0,0,0,0
M1_1,4,CHNAA3,0,0,0,0,0
M1_1,4,CHVI8,0,0,0,0,0
M1_1,4,CHVI8/D,0,0,0,0,0
M1_1,4,EPVI,0,0,0,0,0
M1_1,4,EPVI/D,0,0,0,0,0
M1_1,4,JUOS,0,0,0,0,0
M1_1,4,JUOS/D,0,0,0,0,0
M1_1,4,KRLA2,15,0,5,0,0
M1_1,4,KRLA2/D,0,0,0,0,0
M1_1,4,PIED,0,0,0,0,0
M1_1,4,PIED/D,0,0,0,0,0
M1_1,4,YUBA,0,0,0,0,0
M1_1,4,YUBA/D,0,0,0,0,0
M1_10,2,AMUT,0,0,0,0,0
M1_10,2,ARTR2,0,0,0,0,0
M1_10,2,ARTR2/D,0,0,7,0,0
M1_10,2,ATCA2,0,0,0,0,0
M1_10,2,ATCA2/D,0,0,0,0,0
M1_10,2,CHVI8,0,0,0,0,0
M1_10,2,CHVI8/D,0,0,0,0,0
M1_10,2,CRAN4,0,0,0,0,0
M1_10,2,EPVI,0,0,0,0,0
M1_10,2,EPVI/D,0,0,0,0,0
M1_10,2,JUOS,0,0,0,0,0
M1_10,2,JUOS/D,0,0,0,0,0
M1_10,2,KRLA2,0,0,0,0,0
M1_10,2,KRLA2/D,0,0,0,0,0
M1_10,2,MAFR3,0,0,0,0,0
M1_10,2,PIED,0,0,0,0,0
M1_10,2,PIED/D,0,0,0,0,0
M1_10,2,SHRO,0,0,0,0,0
M1_10,2,SHRO/D,0,0,0,0,0
M1_10,2,YUBA,0,0,0,0,0
M1_10,2,YUBA/D,0,0,0,0,0
M1_10,3,AMUT,0,0,0,0,0
M1_10,3,ARTR2,0,0,0,0,0
M1_10,3,ARTR2/D,0,0,0,0,0
M1_10,3,ATCA2,0,0,0,0,0
M1_10,3,ATCA2/D,0,0,0,0,0
M1_10,3,CHVI8,0,0,0,0,0
M1_10,3,CHVI8/D,0,0,0,0,0
M1_10,3,CRAN4,0,0,0,0,0
M1_10,3,EPVI,0,0,0,0,0
M1_10,3,EPVI/D,0,0,0,0,0
M1_10,3,JUOS,0,0,0,0,0
M1_10,3,JUOS/D,0,0,0,0,0
M1_10,3,KRLA2,0,0,3,0,0
M1_10,3,KRLA2/D,0,0,0,0,0
M1_10,3,MAFR3,0,0,0,0,0
M1_10,3,PIED,0,0,0,0,0
M1_10,3,PIED/D,0,0,0,0,0
M1_10,3,SHRO,0,0,0,0,0
M1_10,3,SHRO/D,0,0,0,0,0
M1_10,3,YUBA,0,0,0,0,0
M1_10,3,YUBA/D,0,0,0,0,0
M1_10,4,AMUT,0,0,0,0,0
M1_10,4,ARTR2,0,0,0,0,0
M1_10,4,ARTR2/D,0,2,0,0,0
M1_10,4,ATCA2,0,0,0,0,0
M1_10,4,ATCA2/D,0,0,0,0,0
M1_10,4,CHVI8,0,0,0,0,0
M1_10,4,CHVI8/D,0,0,0,0,0
M1_10,4,CRAN4,0,0,0,0,0
M1_10,4,EPVI,0,0,0,0,0
M1_10,4,EPVI/D,0,0,0,0,0
M1_10,4,JUOS,0,0,0,0,0
M1_10,4,JUOS/D,0,0,0,0,0
M1_10,4,KRLA2,0,0,4,0,0
M1_10,4,KRLA2/D,0,0,0,0,0
M1_10,4,MAFR3,0,0,0,0,0
M1_10,4,PIED,0,0,0,0,0
M1_10,4,PIED/D,0,0,0,0,0
M1_10,4,SHRO,0,0,0,0,0
M1_10,4,SHRO/D,0,0,0,0,0
M1_10,4,YUBA,0,0,0,0,0
M1_10,4,YUBA/D,0,0,0,0,0
M1_2,2,ARTR2,0,7,14,2,0
M1_2,2,ARTR2/D,0,4,7,0,0
M1_2,2,ATCA2,0,0,1,0,0
M1_2,2,ATCA2/D,0,0,0,0,0
M1_2,2,CHVI8,0,0,0,0,0
M1_2,2,CHVI8,0,0,0,0,0
M1_2,2,CHVI8/D,0,0,0,0,0
M1_2,2,CHVI8/D,0,0,0,0,0
M1_2,2,EPVI,0,0,0,0,0
M1_2,2,EPVI/D,0,0,0,0,0
M1_2,2,JUOS,0,0,0,0,0
M1_2,2,JUOS/D,0,0,0,0,0
M1_2,2,KRLA2,2,0,16,0,0
M1_2,2,KRLA2/D,0,0,0,0,0
M1_2,2,MAFR3,0,0,0,0,0
M1_2,2,PIED,0,0,0,0,0
M1_2,2,PIED/D,0,0,0,0,0
M1_2,2,YUBA,0,0,0,0,0
M1_2,2,YUBA/D,0,0,0,0,0
M1_2,3,ARTR2,0,2,10,1,0
M1_2,3,ARTR2/D,0,0,12,1,0
M1_2,3,ATCA2,0,0,0,0,0
M1_2,3,ATCA2/D,0,0,0,0,0
M1_2,3,CHVI8,0,0,0,0,0
M1_2,3,CHVI8,0,0,0,0,0
M1_2,3,CHVI8/D,0,0,0,0,0
M1_2,3,CHVI8/D,0,0,0,0,0
M1_2,3,EPVI,0,0,0,0,0
M1_2,3,EPVI/D,0,0,0,0,0
M1_2,3,JUOS,0,0,0,0,0
M1_2,3,JUOS/D,0,0,0,0,0
M1_2,3,KRLA2,28,0,31,0,0
M1_2,3,KRLA2/D,0,0,0,0,0
M1_2,3,MAFR3,0,0,0,0,0
M1_2,3,PIED,0,0,0,0,0
M1_2,3,PIED/D,0,0,0,0,0
M1_2,3,YUBA,0,0,0,0,0
M1_2,3,YUBA/D,0,0,0,0,0
M1_2,4,ARTR2,0,0,1,0,0
M1_2,4,ARTR2/D,0,3,11,2,0
M1_2,4,ATCA2,0,0,0,2,1
M1_2,4,ATCA2/D,0,0,0,0,0
M1_2,4,CHVI8,0,0,0,0,0
M1_2,4,CHVI8,0,0,0,0,0
M1_2,4,CHVI8/D,0,0,0,0,0
M1_2,4,CHVI8/D,0,0,0,0,0
M1_2,4,EPVI,0,0,0,0,0
M1_2,4,EPVI/D,0,0,0,0,0
M1_2,4,JUOS,0,0,0,0,0
M1_2,4,JUOS/D,0,0,0,0,0
M1_2,4,KRLA2,19,0,37,0,0
M1_2,4,KRLA2/D,0,0,0,0,0
M1_2,4,MAFR3,0,0,0,0,0
M1_2,4,PIED,0,0,0,0,0
M1_2,4,PIED/D,0,0,0,0,0
M1_2,4,YUBA,0,0,0,0,0
M1_2,4,YUBA/D,0,0,0,0,0
M1_4,2,AMUT,0,0,0,0,0
M1_4,2,AMUT/D,0,0,0,0,0
M1_4,2,ARTR2,0,0,0,0,0
M1_4,2,ARTR2/D,0,0,2,0,0
M1_4,2,ATCA2,0,0,0,0,0
M1_4,2,ATCA2/D,0,0,0,0,0
M1_4,2,CEMO2,0,0,0,0,0
M1_4,2,CEMO2,0,0,0,0,0
M1_4,2,CEMO2/D,0,0,0,0,0
M1_4,2,CHNAA3,0,0,0,0,0
M1_4,2,CHVI8,0,0,0,0,0
M1_4,2,CHVI8/D,0,0,0,0,0
M1_4,2,CRAN4,0,0,0,0,0
M1_4,2,EPVI,0,0,0,0,0
M1_4,2,EPVI/D,0,0,0,0,0
M1_4,2,JUOS,0,0,0,0,0
M1_4,2,JUOS/D,0,0,0,0,0
M1_4,2,KRLA2,47,0,10,0,0
M1_4,2,KRLA2/D,0,0,0,0,0
M1_4,2,MAFR3,0,0,0,0,0
M1_4,2,MAFR3/D,0,0,0,0,0
M1_4,2,PIED,0,0,0,0,0
M1_4,2,PIED/D,0,0,0,0,0
M1_4,2,SHRO,0,0,0,0,0
M1_4,2,SHRO/D,0,0,0,0,0
M1_4,2,SYOR,0,0,0,0,0
M1_4,2,SYOR/D,0,0,0,0,0
M1_4,2,SYOR,0,0,0,0,0
M1_4,2,SYOR/D,0,0,0,0,0
M1_4,2,YUAN2,0,0,0,0,0
M1_4,2,YUAN2/D,0,0,0,0,0
M1_4,2,YUBA,0,0,0,0,0
M1_4,2,YUBA/D,0,0,0,0,0
M1_4,3,AMUT,0,0,0,0,0
M1_4,3,AMUT/D,0,0,0,0,0
M1_4,3,ARTR2,0,1,0,0,0
M1_4,3,ARTR2/D,0,1,5,0,0
M1_4,3,ATCA2,0,0,0,0,0
M1_4,3,ATCA2/D,0,0,0,0,0
M1_4,3,CEMO2,0,0,0,0,0
M1_4,3,CEMO2,0,0,0,0,0
M1_4,3,CEMO2/D,0,0,0,0,0
M1_4,3,CHNAA3,0,0,0,0,0
M1_4,3,CHVI8,0,0,0,0,0
M1_4,3,CHVI8/D,0,0,0,0,0
M1_4,3,CRAN4,0,0,0,0,0
M1_4,3,EPVI,0,0,0,0,0
M1_4,3,EPVI/D,0,0,0,0,0
M1_4,3,JUOS,0,0,0,0,0
M1_4,3,JUOS/D,0,0,0,0,0
M1_4,3,KRLA2,30,0,6,0,0
M1_4,3,KRLA2/D,0,0,0,0,0
M1_4,3,MAFR3,0,0,0,0,0
M1_4,3,MAFR3/D,0,0,0,0,0
M1_4,3,PIED,0,0,0,0,0
M1_4,3,PIED/D,0,0,0,0,0
M1_4,3,SHRO,0,0,0,0,0
M1_4,3,SHRO/D,0,0,0,0,0
M1_4,3,SYOR,0,0,0,0,0
M1_4,3,SYOR/D,0,0,0,0,0
M1_4,3,SYOR,0,0,0,0,0
M1_4,3,SYOR/D,0,0,0,0,0
M1_4,3,YUAN2,0,0,0,0,0
M1_4,3,YUAN2/D,0,0,0,0,0
M1_4,3,YUBA,0,0,0,0,0
M1_4,3,YUBA/D,0,0,0,0,0
M1_4,4,AMUT,0,0,0,0,0
M1_4,4,AMUT/D,0,0,0,0,0
M1_4,4,ARTR2,0,0,0,0,0
M1_4,4,ARTR2/D,0,1,2,0,0
M1_4,4,ATCA2,0,0,0,0,0
M1_4,4,ATCA2/D,0,0,0,0,0
M1_4,4,CEMO2,0,0,0,0,0
M1_4,4,CEMO2,0,0,0,0,0
M1_4,4,CEMO2/D,0,0,0,0,0
M1_4,4,CHNAA3,0,0,0,0,0
M1_4,4,CHVI8,0,0,0,0,0
M1_4,4,CHVI8/D,0,0,0,0,0
M1_4,4,CRAN4,0,0,0,0,0
M1_4,4,EPVI,0,0,0,0,0
M1_4,4,EPVI/D,0,0,0,0,0
M1_4,4,JUOS,0,0,0,0,0
M1_4,4,JUOS/D,0,0,0,0,0
M1_4,4,KRLA2,39,0,13,0,0
M1_4,4,KRLA2/D,0,0,0,0,0
M1_4,4,MAFR3,0,0,0,0,0
M1_4,4,MAFR3/D,0,0,0,0,0
M1_4,4,PIED,0,0,0,0,0
M1_4,4,PIED/D,0,0,0,0,0
M1_4,4,SHRO,0,0,0,0,0
M1_4,4,SHRO/D,0,0,0,0,0
M1_4,4,SYOR,0,0,0,0,0
M1_4,4,SYOR/D,0,0,0,0,0
M1_4,4,SYOR,0,0,0,0,0
M1_4,4,SYOR/D,0,0,0,0,0
M1_4,4,YUAN2,0,0,0,0,0
M1_4,4,YUAN2/D,0,0,0,0,0
M1_4,4,YUBA,0,0,0,0,0
M1_4,4,YUBA/D,0,0,0,0,0
M1_5,2,AMUT,0,0,0,0,0
M1_5,2,AMUT/D,0,0,0,0,0
M1_5,2,ARTR2,0,1,3,0,0
M1_5,2,ARTR2/D,0,4,7,3,0
