"Site";"Plot";"Line";"Date";"Quadrat";"SpeciesCode";"SubQuadSize";"SubQuadSizeUOM";"AreaInHectares";"ClassAtotal";"ClassBtotal";"ClassCtotal";"ClassDtotal";"ClassEtotal";"ClassFtotal";"ClassGtotal";"ClassHtotal";"ClassItotal";"ClassADensity";"ClassBDensity";"ClassCDensity";"ClassDDensity";"ClassEDensity";"ClassFDensity";"ClassGDensity";"ClassHDensity";"ClassIDensity"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"AMUT";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"CRAN4";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"KRLA2";"1";"sq m";"0.0001";"9";"0";"4";"1";"0";"0";"0";"0";"0";"90000";"0";"40000";"10000";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"MAFR3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"SHRO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"SHRO/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"3";"11/18/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"AMUT";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"10000";"20000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"10000";"30000";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"CRAN4";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"KRLA2";"1";"sq m";"0.0001";"0";"0";"3";"1";"0";"0";"0";"0";"0";"0";"0";"30000";"10000";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"MAFR3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"SHRO";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"SHRO/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_8";"4";"11/18/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"0";"0";"30000";"10000";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"CHNAA3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"KRLA2";"1";"sq m";"0.0001";"1";"0";"0";"0";"0";"0";"0";"0";"0";"10000";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"8/14/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"10000";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"0";"0";"10000";"20000";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"CHNAA3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"KRLA2";"1";"sq m";"0.0001";"8";"0";"8";"0";"0";"0";"0";"0";"0";"80000";"0";"80000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"2";"9/4/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"3";"1";"3";"0";"0";"0";"0";"0";"0";"30000";"10000";"30000";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"20000";"10000";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"CHNAA3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"KRLA2";"1";"sq m";"0.0001";"4";"0";"11";"0";"0";"0";"0";"0";"0";"40000";"0";"110000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"3";"9/4/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"10000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"30000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"10000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"CHNAA3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"KRLA2";"1";"sq m";"0.0001";"26";"0";"21";"2";"0";"0";"0";"0";"0";"260000";"0";"210000";"20000";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"PIED";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"PIED/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"YUBA";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M2_9";"4";"9/4/2013";"1";"YUBA/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"AMUT";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"ARTR2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"ARTR2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"ATCA2";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"ATCA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"CHVI8";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"CHVI8/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"CRAN4";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"EPVI";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"EPVI/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"JUOS";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"JUOS/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"KRLA2";"1";"sq m";"0.0001";"24";"0";"14";"0";"0";"0";"0";"0";"0";"240000";"0";"140000";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"KRLA2/D";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BEEF BASIN 2013";"M3_1";"2";"11/17/2013";"1";"MAFR3";"1";"sq m";"0.0001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
